[2026-01-22 00:56:21,213][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-24 03:44:39,230][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:44:39,576][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:44:39,576][INFO] no token updates, total=91
[2026-01-24 03:45:39,902][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:45:40,244][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:45:40,567][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:45:40,567][INFO] no token updates, total=91
[2026-01-24 03:46:40,914][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:46:41,247][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:46:41,688][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:46:41,688][INFO] no token updates, total=91
[2026-01-24 03:47:42,044][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:47:42,374][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:47:42,711][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:47:42,711][INFO] no token updates, total=91
[2026-01-24 03:48:43,377][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769241550000
[2026-01-24 03:48:43,378][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=21527446005162722668702146847806837944786417986794925592709069062391666573103
[2026-01-24 03:48:43,716][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:48:44,062][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:48:44,065][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 03:49:44,409][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:49:44,747][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:49:44,764][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:49:44,765][INFO] no token updates, total=91
[2026-01-24 03:50:45,158][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:50:45,500][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:50:45,838][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:50:45,838][INFO] no token updates, total=91
[2026-01-24 03:51:46,168][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:51:46,512][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:51:46,857][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:51:46,857][INFO] no token updates, total=91
[2026-01-24 03:52:47,199][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:52:47,547][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:52:47,861][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:52:47,861][INFO] no token updates, total=91
[2026-01-24 03:53:48,183][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:53:48,526][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:53:48,877][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:53:48,877][INFO] no token updates, total=91
[2026-01-24 03:54:49,217][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:54:49,556][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:54:49,866][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:54:49,866][INFO] no token updates, total=91
[2026-01-24 03:55:50,198][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:55:50,520][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:55:51,235][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:55:51,235][INFO] no token updates, total=91
[2026-01-24 03:56:51,594][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:56:51,932][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:56:51,954][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:56:51,954][INFO] no token updates, total=91
[2026-01-24 03:57:52,297][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:57:52,644][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:57:52,959][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:57:52,960][INFO] no token updates, total=91
[2026-01-24 03:58:53,313][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:58:53,635][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:58:53,963][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:58:53,963][INFO] no token updates, total=91
[2026-01-24 03:59:54,304][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:59:54,626][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:59:54,968][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 03:59:54,969][INFO] no token updates, total=91
[2026-01-24 04:00:55,337][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 04:00:55,992][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=7 normalized=6 since_ms=1769243582000
[2026-01-24 04:00:55,993][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:00:55,993][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:00:55,994][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:00:55,994][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:00:55,998][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:00:56,010][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:00:56,826][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 04:00:56,829][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 04:01:57,154][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 04:01:57,527][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=5 normalized=2 since_ms=1769245244000
[2026-01-24 04:01:57,527][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:01:57,527][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:01:57,859][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769244478000
[2026-01-24 04:01:57,861][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 04:02:58,196][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769244478000
[2026-01-24 04:02:58,559][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=9 normalized=4 since_ms=1769245260000
[2026-01-24 04:02:58,560][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:02:58,560][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:02:58,560][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:02:58,560][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:02:58,890][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:02:58,892][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 04:03:59,223][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:03:59,710][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769245348000
[2026-01-24 04:04:00,065][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:04:00,065][INFO] no token updates, total=91
[2026-01-24 04:05:00,408][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:05:00,735][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=10 normalized=7 since_ms=1769245348000
[2026-01-24 04:05:00,735][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,735][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,735][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,735][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,735][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,736][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,736][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:05:00,756][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:05:00,758][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 04:06:01,152][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:06:01,494][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=3 normalized=0 since_ms=1769245486000
[2026-01-24 04:06:01,856][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:06:01,856][INFO] no token updates, total=91
[2026-01-24 04:07:02,252][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:07:02,592][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=7 normalized=4 since_ms=1769245486000
[2026-01-24 04:07:02,593][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:07:02,593][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:07:02,593][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:07:02,593][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 04:07:02,924][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:07:02,926][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 04:08:03,265][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:08:03,614][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:08:03,943][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:08:03,943][INFO] no token updates, total=91
[2026-01-24 04:09:04,280][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:09:04,786][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:09:05,103][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:09:05,103][INFO] no token updates, total=91
[2026-01-24 04:10:05,580][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:10:05,908][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:10:05,926][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:10:05,927][INFO] no token updates, total=91
[2026-01-24 04:11:06,292][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:11:06,612][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:11:07,056][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:11:07,056][INFO] no token updates, total=91
[2026-01-24 04:12:07,398][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:12:07,751][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:12:07,768][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:12:07,768][INFO] no token updates, total=91
[2026-01-24 04:13:08,120][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:13:08,443][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:13:08,765][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:13:08,765][INFO] no token updates, total=91
[2026-01-24 04:14:09,107][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:14:09,438][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:14:09,784][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:14:09,784][INFO] no token updates, total=91
[2026-01-24 04:15:10,161][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:15:10,514][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:15:10,881][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769245316000
[2026-01-24 04:15:10,881][INFO] no token updates, total=91
[2026-01-24 04:16:11,239][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769245316000
[2026-01-24 04:16:11,240][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=21527446005162722668702146847806837944786417986794925592709069062391666573103
[2026-01-24 04:16:11,611][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:16:12,272][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769246126000
[2026-01-24 04:16:12,274][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 04:17:12,852][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769246126000
[2026-01-24 04:17:13,182][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769245604000
[2026-01-24 04:17:13,534][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769246126000
